action_times,actions,button_pressed,correct,delays,key_press,path,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[6881, 12331, 13617]","[u'right', u'right', u'up']",,,"[3, 0, 1]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'10'], u'time': [2538, 3874, 5042]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6881, 355, 508]",33.0,,391804,5.0,3.0,mouselab-mdp,,111
"[7424, 16236, 18063]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'10', u'11', u'9', u'16', u'17'], u'time': [1388, 2996, 3843, 6236, 13284, 14243, 15076]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7424, 3817, 813]",35.0,,446216,6.0,4.0,mouselab-mdp,,111
"[10503, 11809, 12977]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'17', u'16', u'2', u'6', u'10', u'11'], u'time': [1211, 2601, 3466, 4289, 6241, 7097, 8474, 9202]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10503, 809, 671]",48.0,,505073,7.0,6.0,mouselab-mdp,,111
"[31797, 32892, 33820]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'16', u'2', u'6', u'10', u'11', u'3', u'7', u'13', u'12', u'4', u'8', u'15', u'14'], u'time': [950, 2471, 3774, 5455, 6311, 11135, 13790, 17487, 18710, 19182, 19935, 20718, 21311, 21902, 22542]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[31797, 594, 427]",41.0,,552221,8.0,11.0,mouselab-mdp,,111
"[16705, 17601, 18365]","[u'left', u'left', u'up']",,,[],,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'2', u'6', u'10', u'11', u'3', u'7', u'13', u'12', u'4', u'8', u'14', u'15'], u'time': [1393, 2584, 3448, 4441, 5257, 6216, 7040, 7712, 8752, 12672, 13361, 14472, 15400]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16705, 396, 257]",44.0,,606447,9.0,7.0,mouselab-mdp,,111
"[14261, 15758, 17195]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'14', u'15', u'3', u'7', u'12', u'13', u'2', u'5'], u'time': [1833, 2569, 3321, 4145, 6145, 7057, 8577, 9337, 11025, 12345]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14261, 993, 937]",31.0,,653197,10.0,9.0,mouselab-mdp,,111
"[17757, 18560, 19430]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'9', u'16', u'17', u'3', u'7', u'12', u'4', u'8', u'14', u'15'], u'time': [1431, 2256, 2992, 3769, 4673, 5944, 6761, 7569, 11473, 12841, 14778, 15601]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17757, 305, 369]",38.0,,700738,11.0,8.0,mouselab-mdp,,111
"[14223, 14998, 30566]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'2', u'3', u'7', u'12', u'13', u'8', u'15', u'14'], u'time': [1230, 1990, 2639, 3366, 4917, 5854, 6862, 9383, 10231, 11062]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14223, 271, 15054]",30.0,,755057,12.0,10.0,mouselab-mdp,,111
"[10768, 31944, 33691]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'12'], u'time': [7674, 17107, 20589, 23846]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10768, 15691, 5]",0.0,,450016,1.0,3.0,mouselab-mdp,,112
"[10693, 26756, 28838]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'4', u'9', u'17', u'16'], u'time': [4552, 6764, 17140, 19223, 20912]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10693, 10317, 483]",-4.0,,504744,2.0,2.0,mouselab-mdp,,112
"[11124, 19070, 27012]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'2', u'3', u'4', u'8', u'14', u'15'], u'time': [1195, 2956, 4954, 6411, 8740, 22465, 23620]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11124, 1421, 6976]",47.0,,585432,3.0,0.0,mouselab-mdp,,112
"[17920, 26752, 35648]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'4', u'3', u'8', u'14', u'15', u'7', u'6', u'9', u'16', u'17'], u'time': [1916, 2939, 3954, 5015, 6438, 7413, 8533, 12617, 13619, 14587, 29546, 30765]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17920, 1664, 8030]",30.0,,644040,4.0,4.0,mouselab-mdp,,112
"[17510, 25710, 36351]","[u'up', u'up', u'left']",,,"[3, 0, 1]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'4', u'3', u'7', u'9', u'17', u'16', u'12', u'13'], u'time': [1025, 2471, 3602, 4635, 5642, 6976, 7874, 8992, 10162, 11135]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17509, 894, 9844]",34.0,,700064,5.0,1.0,mouselab-mdp,,112
"[11638, 24585, 33359]","[u'right', u'right', u'up']",,,"[3, 0, 1]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'8', u'6', u'10', u'11'], u'time': [1905, 3150, 3837, 4492, 5523, 6385, 7873, 8600]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11638, 5987, 7899]",29.0,,759057,6.0,5.0,mouselab-mdp,,112
"[25167, 30416, 35487]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'9', u'7', u'17', u'16', u'12', u'13', u'2', u'4', u'8', u'14', u'15'], u'time': [6272, 7377, 8462, 9604, 10728, 11745, 12807, 13491, 15095, 15811, 17294, 18412, 19262]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[25166, 4732, 4576]",37.0,,809685,7.0,8.0,mouselab-mdp,,112
"[18703, 23926, 29590]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'4', u'3', u'2', u'7', u'8', u'12', u'13', u'14', u'15', u'9', u'6'], u'time': [2572, 3398, 4529, 5085, 6107, 6943, 8006, 8783, 9924, 10537, 15281, 16446]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18703, 4632, 5152]",28.0,,870088,8.0,10.0,mouselab-mdp,,112
"[34730, 39047, 42456]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'4', u'2', u'9', u'6', u'11', u'10', u'17', u'16'], u'time': [2822, 3632, 4276, 4989, 5824, 7063, 7680, 8321, 9443, 10042]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[34730, 3800, 2897]",46.0,,929640,9.0,11.0,mouselab-mdp,,112
"[20533, 26261, 33238]","[u'left', u'left', u'up']",,,[],,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'2', u'4', u'8', u'7', u'6', u'10', u'11', u'14', u'15', u'12', u'13', u'9'], u'time': [2793, 3846, 4838, 5505, 6283, 7432, 8304, 9099, 9814, 10654, 11310, 12009, 12913, 18113]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[20533, 5215, 6467]",43.0,,979536,10.0,7.0,mouselab-mdp,,112
"[22860, 32588, 38324]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'5', u'7', u'8', u'6', u'10', u'11', u'17', u'9', u'16', u'13', u'12', u'14', u'15'], u'time': [5872, 6436, 8176, 8758, 9595, 10483, 11816, 12685, 13478, 14218, 14715, 15340, 17464, 18232, 29793, 30664]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[22860, 9215, 5230]",40.0,,1031003,11.0,6.0,mouselab-mdp,,112
"[36404, 42197, 44075]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'4', u'3', u'2', u'7', u'8', u'9', u'14', u'15', u'12', u'13', u'17', u'16', u'11', u'6', u'10'], u'time': [1563, 2839, 4091, 5297, 18225, 19230, 20603, 21480, 22475, 23463, 24469, 28758, 30037, 30811, 31290, 32106]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[36404, 5274, 1358]",25.0,,1082169,12.0,9.0,mouselab-mdp,,112
"[13779, 27900, 34375]","[u'left', u'left', u'down']",,,"[7, 0, 0]",,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'14', u'15'], u'time': [4001, 7638, 30834, 32233]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13779, 1804, 5021]",-8.0,,294018,1.0,5.0,mouselab-mdp,,113
"[14981, 23654, 28754]","[u'down', u'down', u'right']",,,"[0, 0, 0]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'3', u'5', u'8', u'7', u'6', u'9', u'16', u'17'], u'time': [2146, 3881, 5153, 5938, 7498, 8735, 10225, 11506, 26305, 27329]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14981, 20, 3599]",32.0,,352294,2.0,4.0,mouselab-mdp,,113
"[12642, 23696, 30969]","[u'left', u'left', u'up']",,,"[0, 0, 0]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'5', u'3', u'7', u'8', u'9', u'15', u'14'], u'time': [2845, 3924, 4989, 6048, 7321, 8341, 9411, 27724, 28732]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12642, 1217, 4873]",45.0,,412174,3.0,0.0,mouselab-mdp,,113
"[14574, 28428, 36030]","[u'right', u'right', u'up']",,,"[2, 0, 0]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'2', u'3', u'7', u'8', u'9', u'6', u'11', u'10'], u'time': [2887, 3918, 5025, 6076, 7065, 8136, 9215, 10265, 33271, 34017]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14574, 4345, 6189]",26.0,,479214,4.0,3.0,mouselab-mdp,,113
"[17740, 26901, 28542]","[u'up', u'up', u'left']",,,"[0, 0, 0]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'2', u'3', u'9', u'7', u'12', u'13', u'16', u'17'], u'time': [1762, 2551, 3632, 4538, 5910, 6980, 8257, 9050, 9952, 10874]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17739, 730, 631]",34.0,,542705,5.0,1.0,mouselab-mdp,,113
"[17329, 27689, 32709]","[u'right', u'right', u'up']",,,"[0, 0, 0]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'2', u'3', u'9', u'6', u'16', u'17', u'11', u'10', u'8', u'7'], u'time': [1085, 1917, 2890, 3991, 5381, 6435, 8790, 9638, 10595, 11531, 14547, 15580]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17329, 1327, 3934]",22.0,,607588,6.0,2.0,mouselab-mdp,,113
"[17207, 19695, 21472]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'5', u'3', u'7', u'8', u'9', u'15', u'14'], u'time': [2844, 3847, 4707, 5615, 7369, 8275, 9853, 14358, 15246]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17207, 1981, 1257]",41.0,,659962,7.0,8.0,mouselab-mdp,,113
"[21770, 23503, 25117]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'2', u'3', u'7', u'9', u'6', u'8', u'10', u'11'], u'time': [5051, 5768, 6474, 7167, 9152, 10364, 11404, 12567, 19232, 20233]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[21770, 1213, 1088]",46.0,,707976,8.0,6.0,mouselab-mdp,,113
"[18600, 19973, 21064]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'2', u'3', u'8', u'7', u'12', u'13', u'6', u'11', u'10'], u'time': [1164, 2224, 3136, 4045, 5447, 6822, 8127, 8869, 14994, 16047, 17000]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18599, 860, 567]",29.0,,757483,9.0,10.0,mouselab-mdp,,113
"[29858, 32234, 34049]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'3', u'2', u'8', u'7', u'9', u'6', u'11', u'10', u'13', u'12', u'16', u'17'], u'time': [1995, 2920, 3879, 4841, 6578, 7488, 8396, 9359, 15342, 16777, 23595, 24625, 25843, 26825]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[29858, 1852, 1299]",42.0,,804773,10.0,11.0,mouselab-mdp,,113
"[18504, 19696, 20991]","[u'left', u'left', u'up']",,,[],,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'5', u'7', u'6', u'8', u'15', u'14'], u'time': [1967, 2823, 3550, 4219, 6047, 6946, 8238, 15061, 16095]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18503, 684, 782]",48.0,,856670,11.0,7.0,mouselab-mdp,,113
"[21312, 26140, 27914]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'2', u'3', u'8', u'7', u'6', u'15', u'14', u'12', u'13', u'10', u'11', u'9'], u'time': [2193, 3060, 3647, 4328, 5868, 6601, 8458, 12084, 12923, 14911, 15789, 18238, 18866, 24672]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[21312, 4299, 1263]",27.0,,904457,12.0,9.0,mouselab-mdp,,113
"[7473, 18437, 23108]","[u'up', u'up', u'left']",,,"[3, 0, 1]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7471, 1544, 2477]",-24.0,,294333,1.0,2.0,mouselab-mdp,,114
"[2766, 25903, 30104]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'8'], u'time': [12845, 17041]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2766, 14695, 12]",-11.0,,364183,2.0,1.0,mouselab-mdp,,114
"[1223, 22072, 33348]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'17', u'16'], u'time': [12347, 25246, 31583]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1222, 12400, 8123]",2.0,,431618,3.0,5.0,mouselab-mdp,,114
"[3883, 15793, 23898]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'13', u'12'], u'time': [2181, 20876, 22075]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3883, 2395, 6061]",1.0,,538094,4.0,3.0,mouselab-mdp,,114
"[5668, 18558, 24219]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'14'], u'time': [2341, 3953, 17166]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5668, 2711, 1953]",51.0,,605983,5.0,0.0,mouselab-mdp,,114
"[8877, 28976, 36638]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'3', u'4', u'15', u'14'], u'time': [1922, 3184, 5772, 6652, 22532, 24346]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8877, 8256, 3645]",0.0,,758356,6.0,4.0,mouselab-mdp,,114
